x,y,z,mac_address,rssi
5.4,29.59,1.2,00:13:ce:8f:77:43,5.714055370035968e-07,00:13:ce:97:78:79,1.594787058294824e-08,00:13:ce:8f:78:d9,0.0012478254704700207,00:13:ce:95:de:7e,3.4145488738336004e-08,00:13:ce:95:e1:6f,1.5952064662598408e-06,
4.2,29.59,1.2,00:13:ce:95:e1:6f,4.622371692340381e-06,00:13:ce:8f:78:d9,0.0014725008547474038,00:13:ce:8f:77:43,1.8214475363959463e-07,00:13:ce:97:78:79,9.908319448927645e-09,00:13:ce:95:de:7e,3.5330366949927363e-08,
3.0,29.59,1.2,00:13:ce:97:78:79,1.9134546859970386e-08,00:13:ce:95:de:7e,3.831186849557285e-08,00:13:ce:8f:77:43,4.090389886093306e-07,00:13:ce:95:e1:6f,2.6132893585925506e-06,00:13:ce:8f:78:d9,0.0011983161944838319,
1.8,29.59,1.2,00:13:ce:95:e1:6f,4.345384080930512e-06,00:13:ce:95:de:7e,4.5871026782343806e-08,00:13:ce:8f:77:43,5.177075600975323e-07,00:13:ce:97:78:79,5.589441576403367e-09,00:13:ce:8f:78:d9,0.0006804755103723599,
5.4,30.59,1.2,00:13:ce:95:e1:6f,1.8556375437004283e-06,00:13:ce:8f:78:d9,0.0002685019032003969,00:13:ce:8f:77:43,1.1901720747204027e-07,00:13:ce:95:de:7e,4.823178482239299e-08,00:13:ce:97:78:79,3.981071705534969e-09,
4.2,30.59,1.2,00:13:ce:95:e1:6f,3.877998126553716e-06,00:13:ce:8f:78:d9,0.0011708281368909704,00:13:ce:8f:77:43,2.2162259465403562e-07,00:13:ce:95:de:7e,7.453159674382292e-08,00:13:ce:97:78:79,2.5507427837113565e-08,
3.0,30.59,1.2,00:13:ce:97:78:79,1.3887464149527508e-08,00:13:ce:8f:77:43,3.3152235631400275e-07,00:13:ce:8f:78:d9,0.0009288566997096956,00:13:ce:95:e1:6f,3.885739518570976e-06,00:13:ce:95:de:7e,7.717915155850127e-08,
1.8,30.59,1.2,00:13:ce:95:e1:6f,4.3497223736375445e-06,00:13:ce:8f:78:d9,0.0005884329312027767,00:13:ce:97:78:79,1.033441063880556e-08,00:13:ce:8f:77:43,3.7805154774710723e-07,00:13:ce:95:de:7e,6.635520572797903e-08,
5.4,31.59,1.2,00:13:ce:95:e1:6f,1.7592733881234481e-06,00:13:ce:8f:77:43,2.701883795615344e-07,00:13:ce:8f:78:d9,0.0005164680715397711,00:13:ce:95:de:7e,4.78630092322638e-08,00:13:ce:97:78:79,1.9386526359522057e-08,
4.2,31.59,1.2,00:13:ce:8f:78:d9,0.0002441581540832853,00:13:ce:95:e1:6f,1.2753629690223989e-06,00:13:ce:8f:77:43,2.8079353009422533e-07,00:13:ce:97:78:79,1.5848931924611143e-08,00:13:ce:95:de:7e,2.511886431509582e-08,
3.0,31.59,1.2,00:13:ce:8f:77:43,2.1544346900318822e-07,00:13:ce:8f:78:d9,0.0002667392689200101,00:13:ce:95:e1:6f,1.4509212307764517e-06,
1.8,31.59,1.2,00:13:ce:8f:78:d9,0.00022002182031514395,00:13:ce:8f:77:43,1.604217161115324e-07,00:13:ce:95:e1:6f,1.7997984795675195e-06,
5.4,26.04,1.2,00:13:ce:8f:78:d9,0.00045053791333602816,00:13:ce:8f:77:43,4.466835921509635e-07,00:13:ce:95:e1:6f,3.3004368585223333e-06,00:13:ce:95:de:7e,9.031694328551313e-08,00:13:ce:97:78:79,8.390918904748428e-09,
4.2,26.04,1.2,00:13:ce:95:de:7e,1.477024690158485e-07,00:13:ce:8f:77:43,4.0397008560058763e-07,00:13:ce:97:78:79,1.1595399451074377e-08,00:13:ce:8f:78:d9,0.00022160942928444387,00:13:ce:95:e1:6f,6.186265734481136e-06,
3.0,26.04,1.2,00:13:ce:95:e1:6f,5.766834659982397e-06,00:13:ce:8f:78:d9,7.997259278474185e-05,00:13:ce:8f:77:43,5.581799000169855e-07,00:13:ce:95:de:7e,6.130557921498202e-08,00:13:ce:97:78:79,6.233570019315545e-09,
1.8,26.04,1.2,00:13:ce:95:e1:6f,4.743723891589776e-06,00:13:ce:8f:77:43,4.832930238571752e-07,00:13:ce:8f:78:d9,0.0001635681079745612,00:13:ce:95:de:7e,7.167325742657653e-08,00:13:ce:97:78:79,1.1659144011798335e-08,
5.4,27.04,1.2,00:13:ce:95:de:7e,3.0078825180430956e-08,00:13:ce:8f:77:43,8.637014254641422e-08,00:13:ce:8f:78:d9,0.00014513250987715056,00:13:ce:95:e1:6f,3.086552612384859e-06,00:13:ce:97:78:79,1.1917645866343661e-08,
4.2,27.04,1.2,00:13:ce:95:e1:6f,3.801893963205613e-06,00:13:ce:8f:77:43,2.3934935311748036e-07,00:13:ce:8f:78:d9,0.00022609227001714802,00:13:ce:95:de:7e,8.964836490511864e-08,00:13:ce:97:78:79,2.1923459724834466e-08,
3.0,27.04,1.2,00:13:ce:97:78:79,8.813761418402777e-09,00:13:ce:95:e1:6f,9.311380725083871e-06,00:13:ce:8f:78:d9,0.00025864162052759686,00:13:ce:8f:77:43,6.331964357152497e-07,00:13:ce:95:de:7e,1e-07,
1.8,27.04,1.2,00:13:ce:95:e1:6f,9.737815424766016e-06,00:13:ce:95:de:7e,9.676410537094536e-08,00:13:ce:8f:78:d9,0.0002063981890056562,00:13:ce:8f:77:43,3.8786379754175713e-07,00:13:ce:97:78:79,9.792849742266013e-09,
5.4,28.04,1.2,00:13:ce:95:de:7e,1.4125375446227555e-07,00:13:ce:97:78:79,1.0615144878732701e-08,00:13:ce:95:e1:6f,6.90339144480886e-06,00:13:ce:8f:78:d9,0.0013494560047373242,00:13:ce:8f:77:43,2.3101297000831628e-07,
4.2,28.04,1.2,00:13:ce:8f:77:43,2.4598526393410107e-07,00:13:ce:95:e1:6f,3.674661940736688e-06,00:13:ce:8f:78:d9,0.00016023666770738183,00:13:ce:95:de:7e,1.7782794100389228e-08,
3.0,28.04,1.2,00:13:ce:8f:78:d9,0.00021793818679810467,00:13:ce:95:e1:6f,5.355350237834965e-06,00:13:ce:8f:77:43,7.134003750712564e-07,00:13:ce:95:de:7e,6.520572293428611e-08,00:13:ce:97:78:79,6.309573444801943e-09,
1.8,28.04,1.2,00:13:ce:95:de:7e,8.945670616650848e-08,00:13:ce:8f:77:43,4.0762086875748845e-07,00:13:ce:95:e1:6f,2.998631348575567e-06,00:13:ce:8f:78:d9,0.00011191515199915049,00:13:ce:97:78:79,5.248074602497734e-09,
5.4,22.43,1.2,00:13:ce:97:78:79,1.883649089489802e-07,00:13:ce:95:de:7e,1.8001933328915482e-07,00:13:ce:8f:78:d9,6.431811877215092e-05,00:13:ce:95:e1:6f,8.894525960202213e-06,00:13:ce:8f:77:43,6.941661220595722e-07,
4.2,22.43,1.2,00:13:ce:8f:78:d9,9.70726250869326e-05,00:13:ce:8f:77:43,8.55066712884684e-07,00:13:ce:97:78:79,4.01454530732306e-08,00:13:ce:95:e1:6f,5.424690937011326e-06,00:13:ce:95:de:7e,8.825975384331363e-08,
3.0,22.43,1.2,00:13:ce:97:78:79,2.8957742763472794e-08,00:13:ce:8f:77:43,6.520572293428625e-07,00:13:ce:95:e1:6f,3.3672295752114223e-06,00:13:ce:8f:78:d9,7.183531957718804e-05,00:13:ce:95:de:7e,1.0471285480509007e-07,
1.8,22.43,1.2,00:13:ce:97:78:79,1.2302687708123836e-08,00:13:ce:95:e1:6f,4.257100706775292e-06,00:13:ce:8f:77:43,2.4765446015054964e-06,00:13:ce:8f:78:d9,5.8493184121053755e-05,00:13:ce:95:de:7e,1.6446421958722085e-07,
5.4,23.43,1.2,00:13:ce:8f:78:d9,0.0001529350545230162,00:13:ce:95:e1:6f,2.4746084610348208e-06,00:13:ce:8f:77:43,9.915081680951906e-07,00:13:ce:95:de:7e,1.4752052830345633e-07,
4.2,23.43,1.2,00:13:ce:95:e1:6f,3.965565108718411e-06,00:13:ce:8f:78:d9,7.877050619904495e-05,00:13:ce:8f:77:43,6.857569420818954e-07,00:13:ce:95:de:7e,1.619046265603076e-07,00:13:ce:97:78:79,1.2397477630289453e-08,
3.0,23.43,1.2,00:13:ce:95:e1:6f,6.365699799548726e-06,00:13:ce:95:de:7e,2.1904862961367905e-07,00:13:ce:8f:78:d9,9.86740374359416e-05,00:13:ce:8f:77:43,8.002502278161052e-07,00:13:ce:97:78:79,3.7583740428844434e-08,
1.8,23.43,1.2,00:13:ce:95:e1:6f,2.9502784953278576e-06,00:13:ce:8f:78:d9,4.854126736088043e-05,00:13:ce:8f:77:43,7.375587339632404e-07,00:13:ce:95:de:7e,1.6311729092278396e-07,00:13:ce:97:78:79,1.2011350404548703e-08,
5.4,24.43,1.2,00:13:ce:97:78:79,1.0370255908667647e-08,00:13:ce:95:e1:6f,1.2686251981032602e-06,00:13:ce:8f:78:d9,0.00023690611518965198,00:13:ce:8f:77:43,7.845901600976101e-07,00:13:ce:95:de:7e,1.6237767391887244e-07,
4.2,24.43,1.2,00:13:ce:97:78:79,7.686246100397746e-09,00:13:ce:8f:77:43,3.792690190732246e-07,00:13:ce:95:e1:6f,1.947835329853227e-06,00:13:ce:95:de:7e,1.4273992181725847e-07,00:13:ce:8f:78:d9,6.3342458455344e-05,
3.0,24.43,1.2,00:13:ce:95:e1:6f,4.12961049491507e-06,00:13:ce:8f:77:43,6.473082037010408e-07,00:13:ce:95:de:7e,1.675474918923339e-07,00:13:ce:8f:78:d9,0.00010154689924330807,00:13:ce:97:78:79,1.7012542798525893e-08,
1.8,24.43,1.2,00:13:ce:95:e1:6f,3.3186980636392278e-06,00:13:ce:8f:77:43,1.0044378665480426e-06,00:13:ce:95:de:7e,1.1114799665889859e-07,00:13:ce:8f:78:d9,6.984215755250435e-05,00:13:ce:97:78:79,1.0560493425554484e-08,
5.4,19.5,1.2,00:13:ce:8f:78:d9,1.9848480854669695e-05,00:13:ce:95:e1:6f,4.1401995764592244e-07,00:13:ce:95:de:7e,3.772208980679597e-07,00:13:ce:8f:77:43,2.6416483203860923e-08,00:13:ce:97:78:79,3.0599496872071963e-08,
4.2,19.5,1.2,00:13:ce:8f:78:d9,1.5422610648237653e-05,00:13:ce:95:e1:6f,1.1129582503353905e-06,00:13:ce:8f:77:43,5.661625992822727e-08,00:13:ce:95:de:7e,2.954553124756535e-07,00:13:ce:97:78:79,7.373047958716819e-08,
3.0,19.5,1.2,00:13:ce:8f:78:d9,2.6963063267837037e-05,00:13:ce:8f:77:43,7.051408292993661e-08,00:13:ce:95:de:7e,5.578940429349469e-07,00:13:ce:95:e1:6f,9.611972065972876e-07,00:13:ce:97:78:79,2.4532600674941006e-08,
1.8,19.5,1.2,00:13:ce:8f:77:43,1.0253439310915315e-07,00:13:ce:8f:78:d9,2.5829810031980768e-05,00:13:ce:95:de:7e,7.778737048694303e-07,00:13:ce:95:e1:6f,2.162323334168255e-06,00:13:ce:97:78:79,2.0339175013722887e-08,
5.4,20.5,1.2,00:13:ce:8f:77:43,2.4003893439847494e-08,00:13:ce:97:78:79,1.8358186910542767e-08,00:13:ce:8f:78:d9,3.769778120311598e-05,00:13:ce:95:e1:6f,1.9778918076915594e-06,00:13:ce:95:de:7e,8.2161179752041e-07,
4.2,20.5,1.2,00:13:ce:95:e1:6f,1.173395570493071e-06,00:13:ce:8f:78:d9,2.8079353009422532e-05,00:13:ce:8f:77:43,3.273406948788386e-08,00:13:ce:95:de:7e,5.220858652910756e-07,00:13:ce:97:78:79,3.7307390398779654e-08,
3.0,20.5,1.2,00:13:ce:95:de:7e,5.52869905873151e-07,00:13:ce:97:78:79,8.2994176307477e-08,00:13:ce:8f:77:43,8.973072494285637e-08,00:13:ce:8f:78:d9,1.4677992676220675e-05,00:13:ce:95:e1:6f,1.2975220713460693e-06,
1.8,20.5,1.2,00:13:ce:95:de:7e,3.636266774473201e-07,00:13:ce:95:e1:6f,1.917196672989185e-06,00:13:ce:97:78:79,6.461670787466963e-08,00:13:ce:8f:77:43,8.73326162382842e-08,00:13:ce:8f:78:d9,2.611568420766743e-05,
5.4,21.5,1.2,00:13:ce:8f:77:43,3.162277660168379e-08,00:13:ce:95:e1:6f,2.255970068843577e-06,00:13:ce:95:de:7e,4.594330379610212e-07,00:13:ce:8f:78:d9,2.680778116002003e-05,00:13:ce:97:78:79,2.747191214125599e-07,
4.2,21.5,1.2,00:13:ce:97:78:79,7.542233958475715e-08,00:13:ce:8f:78:d9,1.552062089131198e-05,00:13:ce:95:e1:6f,8.519905595487013e-07,00:13:ce:8f:77:43,8.912509381337459e-08,00:13:ce:95:de:7e,3.8847377165022284e-07,
3.0,21.5,1.2,00:13:ce:95:e1:6f,1.0477804002076239e-06,00:13:ce:8f:77:43,7.943282347242822e-08,00:13:ce:95:de:7e,5.974695679970707e-07,00:13:ce:8f:78:d9,1.658429329495817e-05,00:13:ce:97:78:79,3.7368012538211555e-08,
1.8,21.5,1.2,00:13:ce:8f:77:43,7.512879991638722e-08,00:13:ce:95:de:7e,4.7120976917378067e-07,00:13:ce:95:e1:6f,4.1344515831032815e-06,00:13:ce:8f:78:d9,4.343889687584824e-05,00:13:ce:97:78:79,1.7113283041617776e-08,
5.4,15.21,1.2,00:13:ce:8f:78:d9,6.158482110660255e-06,00:13:ce:95:e1:6f,2.2797894356435673e-07,00:13:ce:8f:77:43,7.237946766024347e-08,00:13:ce:95:de:7e,2.8400980479142136e-06,00:13:ce:97:78:79,7.179555564510077e-08,
4.2,15.21,1.2,00:13:ce:95:de:7e,1.517170825260778e-06,00:13:ce:8f:78:d9,2.8227126312643907e-05,00:13:ce:97:78:79,3.55615262630015e-08,00:13:ce:8f:77:43,1.3593563908785243e-07,00:13:ce:95:e1:6f,2.4217370391754663e-07,
3.0,15.21,1.2,00:13:ce:8f:77:43,5.5002776812652476e-08,00:13:ce:95:de:7e,1.2981752750498488e-06,00:13:ce:95:e1:6f,4.567190459650398e-07,00:13:ce:8f:78:d9,3.377313908791009e-05,00:13:ce:97:78:79,1.2409377607517196e-08,
1.8,15.21,1.2,00:13:ce:8f:78:d9,2.1573895533271703e-05,00:13:ce:95:e1:6f,6.230823576595689e-07,00:13:ce:8f:77:43,1.815895737033374e-07,00:13:ce:95:de:7e,1.1822988651687062e-06,00:13:ce:97:78:79,3.0151598738257355e-08,
5.4,16.21,1.2,00:13:ce:8f:78:d9,9.963517740331804e-06,00:13:ce:95:de:7e,6.458424430196978e-06,00:13:ce:8f:77:43,6.65054356753705e-08,00:13:ce:97:78:79,6.181745354053468e-08,00:13:ce:95:e1:6f,5.177075600975323e-07,
4.2,16.21,1.2,00:13:ce:97:78:79,5.477677900870866e-08,00:13:ce:95:e1:6f,3.438457306945523e-07,00:13:ce:8f:78:d9,2.2938413657709855e-05,00:13:ce:8f:77:43,1.8416936525932487e-07,00:13:ce:95:de:7e,1.538000659665393e-06,
3.0,16.21,1.2,00:13:ce:95:de:7e,2.7520427278468976e-06,00:13:ce:8f:78:d9,3.697065482356145e-05,00:13:ce:95:e1:6f,2.0054979492418322e-07,00:13:ce:8f:77:43,1.9794827620697072e-07,00:13:ce:97:78:79,3.8766941461258055e-08,
1.8,16.21,1.2,00:13:ce:95:e1:6f,5.670523941381169e-07,00:13:ce:95:de:7e,1.7959147372752673e-06,00:13:ce:8f:78:d9,2.4250585146051967e-05,00:13:ce:8f:77:43,1.0867036133370032e-07,00:13:ce:97:78:79,2.7572502862167955e-08,
5.4,17.21,1.2,00:13:ce:8f:78:d9,2.1909123325868425e-05,00:13:ce:95:e1:6f,2.8240812863426286e-07,00:13:ce:95:de:7e,4.2239063986973385e-06,00:13:ce:97:78:79,1.075049772024521e-08,00:13:ce:8f:77:43,3.8496094048102954e-08,
4.2,17.21,1.2,00:13:ce:95:de:7e,7.348123901005672e-06,00:13:ce:8f:77:43,5.741381339607361e-08,00:13:ce:97:78:79,4.4668359215096346e-08,00:13:ce:8f:78:d9,3.812852456636187e-05,00:13:ce:95:e1:6f,4.624655268702696e-07,
3.0,17.21,1.2,00:13:ce:95:e1:6f,8.799225435691074e-07,00:13:ce:8f:77:43,1.0748386717658246e-07,00:13:ce:97:78:79,1.8920084727723037e-08,00:13:ce:95:de:7e,2.048465110448066e-06,00:13:ce:8f:78:d9,3.3895105210698836e-05,
1.8,17.21,1.2,00:13:ce:8f:77:43,1.0157332306214019e-07,00:13:ce:8f:78:d9,7.836418966217511e-06,00:13:ce:95:de:7e,6.93707628904096e-07,00:13:ce:95:e1:6f,3.139246341721319e-07,00:13:ce:97:78:79,2.898425635133211e-08,
5.4,11.67,1.2,00:13:ce:97:78:79,1.7378008287493763e-08,00:13:ce:95:e1:6f,9.427978959857022e-08,00:13:ce:8f:77:43,1.5735299009709913e-07,00:13:ce:8f:78:d9,1.4975613237572623e-06,00:13:ce:95:de:7e,5.7432130820934e-06,
4.2,11.67,1.2,00:13:ce:8f:77:43,2.965466506523426e-07,00:13:ce:8f:78:d9,2.3855372745544307e-06,00:13:ce:95:de:7e,3.017936828858445e-06,00:13:ce:95:e1:6f,1.1378828739088332e-07,
3.0,11.67,1.2,00:13:ce:8f:78:d9,1.1273396825755218e-06,00:13:ce:95:de:7e,1.5802214357508708e-06,00:13:ce:8f:77:43,8.040131611167858e-07,00:13:ce:95:e1:6f,7.476256801637695e-08,
1.8,11.67,1.2,00:13:ce:95:de:7e,1.75450998502738e-06,00:13:ce:8f:77:43,3.7398754830049365e-07,00:13:ce:8f:78:d9,2.8038914352090527e-06,00:13:ce:95:e1:6f,1.0457899030039293e-07,
5.4,12.67,1.2,00:13:ce:95:e1:6f,1.461881872055462e-07,00:13:ce:8f:78:d9,3.3295693091189635e-06,00:13:ce:95:de:7e,4.040268768630385e-06,00:13:ce:8f:77:43,2.1627185237270158e-07,00:13:ce:97:78:79,3.548133892335753e-08,
4.2,12.67,1.2,00:13:ce:8f:78:d9,2.1024577284418947e-06,00:13:ce:95:e1:6f,6.077443502684725e-08,00:13:ce:8f:77:43,4.6877856141572384e-07,00:13:ce:95:de:7e,3.7583740428844434e-06,
3.0,12.67,1.2,00:13:ce:8f:77:43,8.884052393196078e-07,00:13:ce:8f:78:d9,1.6290720723467602e-06,00:13:ce:95:de:7e,1.950477052040764e-06,00:13:ce:97:78:79,3.0387313589881464e-08,00:13:ce:95:e1:6f,3.162277660168379e-08,
1.8,12.67,1.2,00:13:ce:8f:78:d9,1.3261133439968753e-06,00:13:ce:95:de:7e,1.3517063466663638e-06,00:13:ce:8f:77:43,5.027705873230932e-07,00:13:ce:95:e1:6f,7.717915155850127e-08,
5.4,13.67,1.2,00:13:ce:8f:77:43,1.8876693572430482e-07,00:13:ce:8f:78:d9,1.5655490055903122e-06,00:13:ce:95:e1:6f,1.395522497098758e-07,00:13:ce:95:de:7e,4.115984060114906e-06,00:13:ce:97:78:79,1.0531736871297139e-07,
4.2,13.67,1.2,00:13:ce:95:de:7e,2.9432772178462754e-06,00:13:ce:8f:78:d9,1.8559720367285217e-06,00:13:ce:95:e1:6f,9.120108393559078e-08,00:13:ce:8f:77:43,2.3101297000831628e-07,00:13:ce:97:78:79,1.9054607179632442e-08,
3.0,13.67,1.2,00:13:ce:8f:77:43,7.25314426711996e-07,00:13:ce:8f:78:d9,1.52145133115493e-06,00:13:ce:95:de:7e,2.8663771515981747e-06,00:13:ce:95:e1:6f,5.108969774506924e-08,
1.8,13.67,1.2,00:13:ce:8f:77:43,2.4420530945486497e-07,00:13:ce:8f:78:d9,2.8623083526686045e-06,00:13:ce:95:de:7e,3.030951223220623e-06,00:13:ce:95:e1:6f,7.644222742525994e-08,
5.4,7.33,1.2,00:13:ce:95:de:7e,1.8302061063110567e-06,00:13:ce:8f:77:43,2.0611166144016715e-06,00:13:ce:8f:78:d9,2.9577927626011015e-07,00:13:ce:95:e1:6f,3.117094723580129e-08,
4.2,7.33,1.2,00:13:ce:95:de:7e,2.5348214201980465e-06,00:13:ce:8f:78:d9,1.1261932064842164e-06,00:13:ce:8f:77:43,1.470728361853253e-06,00:13:ce:95:e1:6f,7.079457843841373e-08,
3.0,7.33,1.2,00:13:ce:8f:78:d9,1.7957144943716409e-06,00:13:ce:8f:77:43,1.8682223847710366e-06,00:13:ce:95:de:7e,1.5297321160913597e-06,00:13:ce:95:e1:6f,1.188502227437019e-07,
1.8,7.33,1.2,00:13:ce:8f:77:43,1.102014984965601e-06,00:13:ce:8f:78:d9,1.0178699841461257e-06,00:13:ce:95:de:7e,9.732743861581505e-07,
5.4,8.33,1.2,00:13:ce:95:de:7e,3.162277660168379e-06,00:13:ce:8f:77:43,1.169361303179801e-06,00:13:ce:8f:78:d9,6.345108084387242e-07,00:13:ce:95:e1:6f,3.162277660168379e-08,
4.2,8.33,1.2,00:13:ce:95:e1:6f,6.337574489725047e-08,00:13:ce:95:de:7e,3.357587947583085e-06,00:13:ce:8f:78:d9,1.478641917503401e-06,00:13:ce:8f:77:43,2.31458793082737e-06,00:13:ce:97:78:79,1.3081774742601956e-08,
3.0,8.33,1.2,00:13:ce:8f:77:43,2.2485302477703907e-06,00:13:ce:8f:78:d9,2.1095680940265064e-06,00:13:ce:95:de:7e,3.951611071449842e-06,00:13:ce:95:e1:6f,3.981071705534969e-08,
1.8,8.33,1.2,00:13:ce:95:de:7e,1.2987139740036567e-06,00:13:ce:8f:78:d9,7.10419954455419e-07,00:13:ce:8f:77:43,1.179292731015584e-06,00:13:ce:95:e1:6f,3.1971418455272966e-08,
5.4,9.33,1.2,00:13:ce:95:e1:6f,1.9952623149688786e-08,00:13:ce:8f:78:d9,8.511380382023759e-07,00:13:ce:8f:77:43,6.483986549412569e-07,00:13:ce:95:de:7e,2.8909392200917672e-06,
4.2,9.33,1.2,00:13:ce:8f:78:d9,5.356595953365558e-07,00:13:ce:8f:77:43,5.155617649394178e-07,00:13:ce:95:de:7e,2.2479451710744146e-06,
3.0,9.33,1.2,00:13:ce:8f:78:d9,1.199149247999928e-06,00:13:ce:8f:77:43,2.9114046016881036e-06,00:13:ce:95:de:7e,1.3231882072236461e-06,00:13:ce:95:e1:6f,7.607640819262695e-08,
1.8,9.33,1.2,00:13:ce:8f:78:d9,3.854783576657721e-07,00:13:ce:8f:77:43,8.872621353826402e-07,00:13:ce:95:de:7e,1.6229088092853765e-06,00:13:ce:95:e1:6f,3.686945064519581e-08,
